timestamp_nano,datetime_utc,name,axis_x,accuracy
712741330947048,2024-03-21T19:39:28.574Z,lps22h barometer sensor,923.1555,3
712741510947014,2024-03-21T19:39:28.753Z,lps22h barometer sensor,923.166,3
712741690947014,2024-03-21T19:39:28.934Z,lps22h barometer sensor,923.1887,3
712741870946280,2024-03-21T19:39:29.114Z,lps22h barometer sensor,923.1697,3
712742050946280,2024-03-21T19:39:29.293Z,lps22h barometer sensor,923.1924,3
712742230946246,2024-03-21T19:39:29.473Z,lps22h barometer sensor,923.1836,3
712742410946246,2024-03-21T19:39:29.653Z,lps22h barometer sensor,923.15454,3
712742590946246,2024-03-21T19:39:29.833Z,lps22h barometer sensor,923.155,3
712742770946212,2024-03-21T19:39:30.014Z,lps22h barometer sensor,923.15137,3
712742950946212,2024-03-21T19:39:30.193Z,lps22h barometer sensor,923.1736,3
712743130946878,2024-03-21T19:39:30.373Z,lps22h barometer sensor,923.17114,3
712743310946878,2024-03-21T19:39:30.554Z,lps22h barometer sensor,923.1719,3
712743490946844,2024-03-21T19:39:30.733Z,lps22h barometer sensor,923.16187,3
712743670946844,2024-03-21T19:39:30.913Z,lps22h barometer sensor,923.1521,3
712743850946844,2024-03-21T19:39:31.093Z,lps22h barometer sensor,923.1653,3
712744030946844,2024-03-21T19:39:31.273Z,lps22h barometer sensor,923.17554,3
712744210946844,2024-03-21T19:39:31.453Z,lps22h barometer sensor,923.17236,3
712744390946844,2024-03-21T19:39:31.633Z,lps22h barometer sensor,923.1736,3
712744570946844,2024-03-21T19:39:31.814Z,lps22h barometer sensor,923.1775,3
712744750947110,2024-03-21T19:39:31.994Z,lps22h barometer sensor,923.20557,3
712744930947110,2024-03-21T19:39:32.173Z,lps22h barometer sensor,923.18115,3
712745110947343,2024-03-21T19:39:32.354Z,lps22h barometer sensor,923.16797,3
712745290947343,2024-03-21T19:39:32.534Z,lps22h barometer sensor,923.1653,3
712745470947309,2024-03-21T19:39:32.714Z,lps22h barometer sensor,923.17114,3
712745650947309,2024-03-21T19:39:32.894Z,lps22h barometer sensor,923.157,3
712745830947275,2024-03-21T19:39:33.074Z,lps22h barometer sensor,923.1753,3
712746010947275,2024-03-21T19:39:33.254Z,lps22h barometer sensor,923.16504,3
712746190947708,2024-03-21T19:39:33.433Z,lps22h barometer sensor,923.16675,3
712746370947708,2024-03-21T19:39:33.614Z,lps22h barometer sensor,923.1609,3
712746550947708,2024-03-21T19:39:33.793Z,lps22h barometer sensor,923.1914,3
712746730947708,2024-03-21T19:39:33.974Z,lps22h barometer sensor,923.1743,3
712746910947708,2024-03-21T19:39:34.154Z,lps22h barometer sensor,923.21387,3
712747090947708,2024-03-21T19:39:34.334Z,lps22h barometer sensor,923.2114,3
712747270948408,2024-03-21T19:39:34.514Z,lps22h barometer sensor,923.2019,3
712747450948408,2024-03-21T19:39:34.693Z,lps22h barometer sensor,923.18994,3
712747630948408,2024-03-21T19:39:34.873Z,lps22h barometer sensor,923.19604,3
712747810948408,2024-03-21T19:39:35.054Z,lps22h barometer sensor,923.2051,3
712747990948408,2024-03-21T19:39:35.233Z,lps22h barometer sensor,923.2224,3
712748138435591,2024-03-21T19:39:35.382Z,lps22h barometer sensor,923.1997,3
712748238435591,2024-03-21T19:39:35.482Z,lps22h barometer sensor,923.1948,3
712748338435591,2024-03-21T19:39:35.582Z,lps22h barometer sensor,923.1931,3
712748438439091,2024-03-21T19:39:35.682Z,lps22h barometer sensor,923.1792,3
712748538439091,2024-03-21T19:39:35.782Z,lps22h barometer sensor,923.18164,3
712748638439091,2024-03-21T19:39:35.881Z,lps22h barometer sensor,923.1821,3
712748738439091,2024-03-21T19:39:35.982Z,lps22h barometer sensor,923.19434,3
712748838439091,2024-03-21T19:39:36.082Z,lps22h barometer sensor,923.1848,3
712748938439091,2024-03-21T19:39:36.182Z,lps22h barometer sensor,923.18945,3
712749038439966,2024-03-21T19:39:36.281Z,lps22h barometer sensor,923.2002,3
712749138439966,2024-03-21T19:39:36.381Z,lps22h barometer sensor,923.2141,3
712749238439966,2024-03-21T19:39:36.482Z,lps22h barometer sensor,923.2068,3
712749338439966,2024-03-21T19:39:36.581Z,lps22h barometer sensor,923.2156,3
712749438439966,2024-03-21T19:39:36.682Z,lps22h barometer sensor,923.2129,3
712749538439966,2024-03-21T19:39:36.782Z,lps22h barometer sensor,923.2114,3
712749638439966,2024-03-21T19:39:36.882Z,lps22h barometer sensor,923.1926,3
712749738439966,2024-03-21T19:39:36.982Z,lps22h barometer sensor,923.2156,3
712749838439153,2024-03-21T19:39:37.082Z,lps22h barometer sensor,923.1804,3
712749938438800,2024-03-21T19:39:37.182Z,lps22h barometer sensor,923.1985,3
712750038437800,2024-03-21T19:39:37.282Z,lps22h barometer sensor,923.209,3
712750148450895,2024-03-21T19:39:37.392Z,lps22h barometer sensor,923.20044,3
712750328448895,2024-03-21T19:39:37.571Z,lps22h barometer sensor,923.21533,3
712750508426895,2024-03-21T19:39:37.752Z,lps22h barometer sensor,923.2107,3
712750688404395,2024-03-21T19:39:37.931Z,lps22h barometer sensor,923.22314,3
712750868382061,2024-03-21T19:39:38.111Z,lps22h barometer sensor,923.2422,3
712751048361811,2024-03-21T19:39:38.292Z,lps22h barometer sensor,923.22266,3
712751228341211,2024-03-21T19:39:38.471Z,lps22h barometer sensor,923.22046,3
712751408316711,2024-03-21T19:39:38.651Z,lps22h barometer sensor,923.2278,3
712751588292568,2024-03-21T19:39:38.832Z,lps22h barometer sensor,923.23145,3
712751768271068,2024-03-21T19:39:39.012Z,lps22h barometer sensor,923.2217,3
712751948249623,2024-03-21T19:39:39.192Z,lps22h barometer sensor,923.2212,3
712752128228323,2024-03-21T19:39:39.371Z,lps22h barometer sensor,923.21045,3
712752308297868,2024-03-21T19:39:39.551Z,lps22h barometer sensor,923.2256,3
712752488358618,2024-03-21T19:39:39.732Z,lps22h barometer sensor,923.24536,3
712752668414002,2024-03-21T19:39:39.912Z,lps22h barometer sensor,923.2544,3
712752848463787,2024-03-21T19:39:40.092Z,lps22h barometer sensor,923.26025,3
712753028508787,2024-03-21T19:39:40.272Z,lps22h barometer sensor,923.2217,3
712753208550099,2024-03-21T19:39:40.452Z,lps22h barometer sensor,923.22437,3
712753388587687,2024-03-21T19:39:40.631Z,lps22h barometer sensor,923.22363,3
712753568621909,2024-03-21T19:39:40.811Z,lps22h barometer sensor,923.22095,3
712753748653066,2024-03-21T19:39:40.992Z,lps22h barometer sensor,923.2488,3
712753928681616,2024-03-21T19:39:41.172Z,lps22h barometer sensor,923.2427,3
712754108755282,2024-03-21T19:39:41.352Z,lps22h barometer sensor,923.2693,3
712754288870236,2024-03-21T19:39:41.531Z,lps22h barometer sensor,923.2561,3
712754468979149,2024-03-21T19:39:41.711Z,lps22h barometer sensor,923.25244,3
712754649082649,2024-03-21T19:39:41.893Z,lps22h barometer sensor,923.2346,3
712754829181049,2024-03-21T19:39:42.072Z,lps22h barometer sensor,923.2471,3
712755009274856,2024-03-21T19:39:42.252Z,lps22h barometer sensor,923.25366,3
712755189364300,2024-03-21T19:39:42.433Z,lps22h barometer sensor,923.25586,3
712755369485835,2024-03-21T19:39:42.612Z,lps22h barometer sensor,923.25415,3
712755549602352,2024-03-21T19:39:42.792Z,lps22h barometer sensor,923.25366,3
712755729714285,2024-03-21T19:39:42.973Z,lps22h barometer sensor,923.2549,3
712755914684430,2024-03-21T19:39:43.157Z,lps22h barometer sensor,923.26953,3
712756094796330,2024-03-21T19:39:43.338Z,lps22h barometer sensor,923.24927,3
712756274908196,2024-03-21T19:39:43.518Z,lps22h barometer sensor,923.2566,3
712756455019862,2024-03-21T19:39:43.698Z,lps22h barometer sensor,923.27515,3
712756635131528,2024-03-21T19:39:43.878Z,lps22h barometer sensor,923.26587,3
712756815243894,2024-03-21T19:39:44.059Z,lps22h barometer sensor,923.2656,3
712756995356260,2024-03-21T19:39:44.238Z,lps22h barometer sensor,923.2632,3
712757175467960,2024-03-21T19:39:44.419Z,lps22h barometer sensor,923.2622,3
712757355579660,2024-03-21T19:39:44.599Z,lps22h barometer sensor,923.28174,3
712757535691560,2024-03-21T19:39:44.778Z,lps22h barometer sensor,923.2993,3
712757715770126,2024-03-21T19:39:44.958Z,lps22h barometer sensor,923.30884,3
712757895847659,2024-03-21T19:39:45.139Z,lps22h barometer sensor,923.2932,3
712758075925492,2024-03-21T19:39:45.319Z,lps22h barometer sensor,923.3203,3
712758256004092,2024-03-21T19:39:45.500Z,lps22h barometer sensor,923.3115,3
712758436083425,2024-03-21T19:39:45.679Z,lps22h barometer sensor,923.30396,3
712758616163225,2024-03-21T19:39:45.860Z,lps22h barometer sensor,923.3108,3
712758796243758,2024-03-21T19:39:46.039Z,lps22h barometer sensor,923.28467,3
712758976325058,2024-03-21T19:39:46.219Z,lps22h barometer sensor,923.27515,3
712759156407158,2024-03-21T19:39:46.400Z,lps22h barometer sensor,923.2971,3
712759336489958,2024-03-21T19:39:46.580Z,lps22h barometer sensor,923.2959,3
712759516540224,2024-03-21T19:39:46.759Z,lps22h barometer sensor,923.2842,3
712759696557757,2024-03-21T19:39:46.940Z,lps22h barometer sensor,923.3003,3
712759876576090,2024-03-21T19:39:47.120Z,lps22h barometer sensor,923.28564,3
712760056595123,2024-03-21T19:39:47.300Z,lps22h barometer sensor,923.2969,3
